id,name,year,duration,genre,actors
202,Divergent,2014,139 min,"Action, Adventure, Mystery","Shailene Woodley,Theo James,Kate Winslet,Jai Courtney"
203,Man of Steel,2013,143 min,"Action, Adventure, Sci-Fi","Henry Cavill,Amy Adams,Michael Shannon,Diane Lane"
204,X-Men: First Class,2011,131 min,"Action, Adventure, Sci-Fi","James McAvoy,Michael Fassbender,Jennifer Lawrence,Kevin Bacon"
205,The Day After Tomorrow,2004,124 min,"Action, Adventure, Sci-Fi","Dennis Quaid,Jake Gyllenhaal,Emmy Rossum,Dash Mihok"
206,Edge of Tomorrow,2014,113 min,"Action, Sci-Fi","Tom Cruise,Emily Blunt,Bill Paxton,Brendan Gleeson"
207,Futurama,"1999,2013",22 min,"Animation, Comedy, Sci-Fi","Billy West,John DiMaggio,Katey Sagal,Tress MacNeille"
208,Jurassic World,2015,124 min,"Action, Adventure, Sci-Fi","Chris Pratt,Bryce Dallas Howard,Ty Simpkins,Judy Greer"
209,Hellboy II: The Golden Army,2008,120 min,"Action, Adventure, Fantasy","Ron Perlman,Selma Blair,Doug Jones,John Alexander"
210,One Punch Man: Wanpanman,2015,24 min,"Animation, Action, Adventure","Makoto Furukawa,Max Mittelman,Kaito Ishikawa,Zach Aguilar"
211,Colony,"2016,2018",42 min,"Action, Adventure, Drama","Josh Holloway,Sarah Wayne Callies,Peter Jacobson,Tory Kittles"
212,2001: A Space Odyssey,1968,149 min,"Adventure, Sci-Fi","Keir Dullea,Gary Lockwood,William Sylvester,Daniel Richter"
213,Green Lantern,2011,114 min,"Action, Adventure, Sci-Fi","Ryan Reynolds,Blake Lively,Peter Sarsgaard,Mark Strong"
214,Cube,1997,90 min,"Drama, Mystery, Sci-Fi","Nicole de Boer,Maurice Dean Wint,David Hewlett,Andrew Miller"
215,IO,2019,96 min,"Adventure, Drama, Romance","Margaret Qualley,Anthony Mackie,Danny Huston,Tom Payne"
216,Avatar 2,2020,,"Action, Adventure, Fantasy","Zoe Saldana,Kate Winslet,Oona Chaplin,Sigourney Weaver"
217,The Terminator,1984,107 min,"Action, Sci-Fi","Arnold Schwarzenegger,Linda Hamilton,Michael Biehn,Paul Winfield"
218,Aliens,1986,137 min,"Action, Adventure, Sci-Fi","Sigourney Weaver,Michael Biehn,Carrie Henn,Paul Reiser"
219,Unbreakable,2000,106 min,"Drama, Mystery, Sci-Fi","Bruce Willis,Samuel L. Jackson,Robin Wright,Spencer Treat Clark"
220,The Thing,1982,109 min,"Horror, Mystery, Sci-Fi","Kurt Russell,Wilford Brimley,Keith David,Richard Masur"
221,Valerian and the City of a Thousand Planets,2017,137 min,"Action, Adventure, Fantasy","Dane DeHaan,Cara Delevingne,Clive Owen,Rihanna"
222,Hulk,2003,138 min,"Action, Sci-Fi","Eric Bana,Jennifer Connelly,Sam Elliott,Josh Lucas"
223,Dragon Ball Super: Broly,2018,100 min,"Animation, Action, Adventure","Masako Nozawa,Aya Hisakawa,Ryô Horikawa,Toshio Furukawa"
224,Jupiter Ascending,2015,127 min,"Action, Adventure, Sci-Fi","Channing Tatum,Mila Kunis,Eddie Redmayne,Sean Bean"
225,Orphan Black,"2013,2017",44 min,"Action, Drama, Sci-Fi","Tatiana Maslany,Dylan Bruce,Jordan Gavaris,Kevin Hanchard"
226,Counterpart,2017,60 min,"Drama, Sci-Fi, Thriller","J.K. Simmons,Olivia Williams,Harry Lloyd,Nazanin Boniadi"
227,Spider-Man 3,2007,139 min,"Action, Adventure, Sci-Fi","Tobey Maguire,Kirsten Dunst,Topher Grace,Thomas Haden Church"
228,Star Wars: Episode I - The Phantom Menace,1999,136 min,"Action, Adventure, Fantasy","Ewan McGregor,Liam Neeson,Natalie Portman,Jake Lloyd"
229,The Dark Crystal: Age of Resistance,,30 min,"Adventure, Drama, Family","Hannah John-Kamen,Caitriona Balfe,Helena Bonham Carter,Charlie Condou"
230,Mars Attacks!,1996,106 min,"Comedy, Sci-Fi","Jack Nicholson,Pierce Brosnan,Sarah Jessica Parker,Annette Bening"
231,Heroes,"2006,2010",45 min,"Drama, Fantasy, Sci-Fi","Jack Coleman,Hayden Panettiere,Milo Ventimiglia,Masi Oka"
232,Terminator Genisys,2015,126 min,"Action, Adventure, Sci-Fi","Arnold Schwarzenegger,Jason Clarke,Emilia Clarke,Jai Courtney"
233,The Last Ship,"2014,2018",60 min,"Action, Drama, Sci-Fi","Eric Dane,Adam Baldwin,Charles Parnell,Travis Van Winkle"
234,The Truman Show,1998,103 min,"Comedy, Drama, Sci-Fi","Jim Carrey,Ed Harris,Laura Linney,Noah Emmerich"
235,Children of Men,2006,109 min,"Drama, Sci-Fi, Thriller","Julianne Moore,Clive Owen,Chiwetel Ejiofor,Michael Caine"
236,The Lost World: Jurassic Park,1997,129 min,"Action, Adventure, Sci-Fi","Jeff Goldblum,Julianne Moore,Pete Postlethwaite,Vince Vaughn"
237,Star Trek Into Darkness,2013,132 min,"Action, Adventure, Sci-Fi","Chris Pine,Zachary Quinto,Zoe Saldana,Benedict Cumberbatch"
238,Another Earth,2011,92 min,"Drama, Romance, Sci-Fi","Brit Marling,William Mapother,Matthew-Lee Erlbach,DJ Flava"
239,The Suicide Squad,2021,,"Action, Adventure, Fantasy","Margot Robbie,Idris Elba,Jared Leto,Jai Courtney"
240,Abduction,2019,106 min,"Action, Sci-Fi","Scott Adkins,Andy On,Truong Ngoc Anh,Lily Ji"
241,Prometheus,2012,124 min,"Adventure, Mystery, Sci-Fi","Noomi Rapace,Logan Marshall-Green,Michael Fassbender,Charlize Theron"
242,Looper,2012,113 min,"Action, Crime, Drama","Joseph Gordon-Levitt,Bruce Willis,Emily Blunt,Paul Dano"
243,Star Wars: The Clone Wars,"2008,2019",23 min,"Animation, Action, Adventure","Tom Kane,Matt Lanter,Dee Bradley Baker,James Arnold Taylor"
244,Black Mirror: Bandersnatch,2018,90 min,"Drama, Mystery, Sci-Fi","Fionn Whitehead,Craig Parkinson,Alice Lowe,Asim Chaudhry"
245,Adventure Time,"2010,2018",11 min,"Animation, Action, Adventure","John DiMaggio,Jeremy Shada,Tom Kenny,Hynden Walch"
246,Ultraman,2019,25 min,"Animation, Action, Sci-Fi","D.C. Douglas,Steve Blum,Robbie Daymond,Lucien Dodge"
247,Despicable Me 3,2017,89 min,"Animation, Action, Adventure","Steve Carell,Kristen Wiig,Trey Parker,Miranda Cosgrove"
248,Space Jam,1996,88 min,"Animation, Adventure, Comedy","Michael Jordan,Wayne Knight,Theresa Randle,Manner Washington"
249,Krypton,2018,45 min,"Action, Adventure, Drama","Cameron Cuffe,Georgina Campbell,Shaun Sipos,Ann Ogbomo"
250,Transformers: Age of Extinction,2014,165 min,"Action, Adventure, Sci-Fi","Mark Wahlberg,Nicola Peltz,Jack Reynor,Stanley Tucci"
251,Men in Black 3,2012,106 min,"Action, Adventure, Comedy","Will Smith,Tommy Lee Jones,Josh Brolin,Jemaine Clement"
252,The Hunger Games: Mockingjay - Part 2,2015,137 min,"Action, Adventure, Sci-Fi","Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson"
253,Serenity,2005,119 min,"Action, Adventure, Sci-Fi","Nathan Fillion,Gina Torres,Chiwetel Ejiofor,Alan Tudyk"
254,Minority Report,2002,145 min,"Action, Crime, Mystery","Tom Cruise,Colin Farrell,Samantha Morton,Max von Sydow"
255,V for Vendetta,2005,132 min,"Action, Drama, Sci-Fi","Hugo Weaving,Natalie Portman,Rupert Graves,Stephen Rea"
256,Ender's Game,2013,114 min,"Action, Adventure, Fantasy","Harrison Ford,Asa Butterfield,Hailee Steinfeld,Abigail Breslin"
257,Zombieland,2009,88 min,"Adventure, Comedy, Horror","Jesse Eisenberg,Emma Stone,Woody Harrelson,Abigail Breslin"
258,The Hunger Games: Catching Fire,2013,146 min,"Action, Adventure, Sci-Fi","Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Philip Seymour Hoffman"
259,Cloud Atlas,2012,172 min,"Action, Drama, Mystery","Tom Hanks,Halle Berry,Hugh Grant,Hugo Weaving"
260,E.T. the Extra-Terrestrial,1982,115 min,"Family, Sci-Fi","Henry Thomas,Drew Barrymore,Peter Coyote,Dee Wallace"
261,Hotel Artemis,2018,94 min,"Action, Crime, Drama","Jodie Foster,Sofia Boutella,Dave Bautista,Sterling K. Brown"
262,The Matrix Reloaded,2003,138 min,"Action, Sci-Fi","Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,Hugo Weaving"
263,Pacific Rim: Uprising,2018,111 min,"Action, Adventure, Sci-Fi","John Boyega,Scott Eastwood,Cailee Spaeny,Burn Gorman"
264,Dr. Cyclops,1940,77 min,"Adventure, Drama, Horror","Albert Dekker,Thomas Coley,Janice Logan,Charles Halton"
265,Waterworld,1995,135 min,"Action, Adventure, Sci-Fi","Kevin Costner,Jeanne Tripplehorn,Dennis Hopper,Tina Majorino"
266,The House with a Clock in Its Walls,2018,105 min,"Comedy, Family, Fantasy","Jack Black,Cate Blanchett,Owen Vaccaro,Kyle MacLachlan"
267,The Dark Tower,2017,95 min,"Action, Adventure, Fantasy","Idris Elba,Matthew McConaughey,Tom Taylor,Dennis Haysbert"
268,World War Z,2013,116 min,"Action, Adventure, Horror","Brad Pitt,Mireille Enos,Daniella Kertesz,James Badge Dale"
269,The Amazing Spider-Man,2012,136 min,"Action, Adventure, Sci-Fi","Andrew Garfield,Emma Stone,Rhys Ifans,Irrfan Khan"
270,Sky High,2005,100 min,"Adventure, Comedy, Family","Kurt Russell,Kelly Preston,Michael Angarano,Danielle Panabaker"
271,Black Widow,,,"Action, Adventure, Sci-Fi","Scarlett Johansson,David Harbour,Florence Pugh,Rachel Weisz"
272,Predator,1987,107 min,"Action, Adventure, Sci-Fi","Arnold Schwarzenegger,Carl Weathers,Kevin Peter Hall,Elpidia Carrillo"
273,Nightflyers,2018,60 min,"Horror, Sci-Fi","Eoin Macken,David Ajala,Jodie Turner-Smith,Angus Sampson"
274,Boku no Hero Academia,2016,24 min,"Animation, Action, Comedy","Daiki Yamashita,Justin Briner,Nobuhiko Okamoto,Clifford Chapin"
275,11.22.63,2016,60 min,"Drama, Mystery, Sci-Fi","James Franco,Sarah Gadon,George MacKay,Chris Cooper"
276,MFKZ,2017,94 min,"Animation, Action, Comedy","Orelsan,Gringe,Redouanne Harjane,Féodor Atkine"
277,Await Further Instructions,2018,91 min,"Horror, Mystery, Sci-Fi","Sam Gittins,Neerja Naik,Abigail Cruttenden,David Bradley"
278,Oblivion,2013,124 min,"Action, Adventure, Sci-Fi","Tom Cruise,Morgan Freeman,Andrea Riseborough,Olga Kurylenko"
279,Flashout,2019,90 min,Sci-Fi,"Blythe Auffarth,Maya Stojan,Allison Dunbar,Malea Rose"
280,Armageddon,1998,151 min,"Action, Adventure, Sci-Fi","Bruce Willis,Billy Bob Thornton,Ben Affleck,Liv Tyler"
281,I Am Legend,2007,101 min,"Drama, Horror, Sci-Fi","Will Smith,Alice Braga,Charlie Tahan,Salli Richardson-Whitfield"
282,Watchmen,2019,60 min,"Action, Drama, Mystery","Yahya Abdul-Mateen II,Adelaide Clemens,Frances Fisher,Louis Gossett Jr."
283,Independence Day,1996,145 min,"Action, Adventure, Sci-Fi","Will Smith,Bill Pullman,Jeff Goldblum,Mary McDonnell"
284,Henry Danger,2014,30 min,"Action, Comedy, Family","Jace Norman,Cooper Barnes,Riele Downs,Sean Ryan Fox"
285,Snowpiercer,2013,126 min,"Action, Drama, Sci-Fi","Chris Evans,Jamie Bell,Tilda Swinton,Ed Harris"
286,Warehouse 13,"2009,2014",43 min,"Drama, Mystery, Sci-Fi","Eddie McClintock,Joanne Kelly,Saul Rubinek,Allison Scagliotti"
287,Starship Troopers,1997,129 min,"Action, Adventure, Sci-Fi","Casper Van Dien,Denise Richards,Dina Meyer,Jake Busey"
288,Mortal Kombat,1995,101 min,"Action, Adventure, Fantasy","Christopher Lambert,Robin Shou,Linden Ashby,Cary-Hiroyuki Tagawa"
289,Luke Cage,"2016,2018",55 min,"Action, Crime, Drama","Mike Colter,Simone Missick,Theo Rossi,Alfre Woodard"
290,Iron Fist,"2017,2018",55 min,"Action, Adventure, Crime","Finn Jones,Jessica Henwick,Jessica Stroup,Tom Pelphrey"
291,Mad Max,1979,88 min,"Action, Adventure, Sci-Fi","Mel Gibson,Joanne Samuel,Hugh Keays-Byrne,Steve Bisley"
292,About Time,2013,123 min,"Comedy, Drama, Fantasy","Domhnall Gleeson,Rachel McAdams,Bill Nighy,Lydia Wilson"
293,What Happened to Monday,2017,123 min,"Action, Crime, Drama","Noomi Rapace,Glenn Close,Willem Dafoe,Marwan Kenzari"
294,Stargate,1994,116 min,"Action, Adventure, Sci-Fi","Kurt Russell,James Spader,Jaye Davidson,Viveca Lindfors"
295,King Charles III,2017,88 min,"Drama, Sci-Fi","Tim Pigott-Smith,Oliver Chris,Richard Goulding,Charlotte Riley"
296,TRON: Legacy,2010,125 min,"Action, Adventure, Fantasy","Jeff Bridges,Garrett Hedlund,Olivia Wilde,Bruce Boxleitner"
297,Limitless,2011,105 min,"Mystery, Sci-Fi, Thriller","Bradley Cooper,Anna Friel,Abbie Cornish,Robert De Niro"
298,Agent Carter,"2015,2016",42 min,"Action, Adventure, Sci-Fi","Hayley Atwell,James D'Arcy,Enver Gjokaj,Chad Michael Murray"
299,Fantastic Four,2015,100 min,"Action, Adventure, Drama","Miles Teller,Kate Mara,Michael B. Jordan,Jamie Bell"
300,G-Force,2009,88 min,"Animation, Action, Adventure","Will Arnett,Penélope Cruz,Zach Galifianakis,Bill Nighy"
301,District 9,2009,112 min,"Action, Sci-Fi, Thriller","Sharlto Copley,David James,Jason Cope,Nathalie Boltt"
302,Total Recall,1990,113 min,"Action, Sci-Fi, Thriller","Arnold Schwarzenegger,Sharon Stone,Michael Ironside,Rachel Ticotin"
303,A Wrinkle in Time,2018,109 min,"Adventure, Family, Fantasy","Storm Reid,Oprah Winfrey,Reese Witherspoon,Mindy Kaling"
304,X-Men: The Last Stand,2006,104 min,"Action, Adventure, Sci-Fi","Patrick Stewart,Hugh Jackman,Halle Berry,Famke Janssen"
305,Star Wars: Episode V - The Empire Strikes Back,1980,124 min,"Action, Adventure, Fantasy","Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams"
306,Godzilla,2014,123 min,"Action, Adventure, Sci-Fi","Aaron Taylor-Johnson,Elizabeth Olsen,Bryan Cranston,Ken Watanabe"
307,Ghostbusters,2016,116 min,"Action, Comedy, Fantasy","Melissa McCarthy,Kristen Wiig,Kate McKinnon,Leslie Jones"
308,Batman & Robin,1997,125 min,"Action, Sci-Fi","Arnold Schwarzenegger,George Clooney,Chris O'Donnell,Uma Thurman"
309,How It Ends,2018,113 min,"Action, Adventure, Drama","Theo James,Kat Graham,Nancy Sorel,Nicole Ari Parker"
310,Guardians of the Galaxy Vol. 3,2022,,"Action, Adventure, Sci-Fi","Elizabeth Debicki,Pom Klementieff"
311,Independence Day: Resurgence,2016,120 min,"Action, Adventure, Sci-Fi","Liam Hemsworth,Jeff Goldblum,Bill Pullman,Maika Monroe"
312,The Amazing Spider-Man 2,2014,142 min,"Action, Adventure, Sci-Fi","Andrew Garfield,Emma Stone,Jamie Foxx,Paul Giamatti"
313,Eureka,"2006,2012",60 min,"Adventure, Comedy, Drama","Colin Ferguson,Salli Richardson-Whitfield,Erica Cerra,Neil Grayston"
314,Spider-Man 2,2004,127 min,"Action, Adventure, Sci-Fi","Tobey Maguire,Kirsten Dunst,Alfred Molina,James Franco"
315,The Butterfly Effect,2004,113 min,"Drama, Sci-Fi, Thriller","Ashton Kutcher,Amy Smart,Melora Walters,Elden Henson"
316,Idiocracy,2006,84 min,"Adventure, Comedy, Sci-Fi","Luke Wilson,Maya Rudolph,Dax Shepard,Terry Crews"
317,Roswell,"1999,2002",42 min,"Drama, Mystery, Sci-Fi","Shiri Appleby,Jason Behr,Katherine Heigl,Majandra Delfino"
318,Geostorm,2017,109 min,"Action, Sci-Fi, Thriller","Gerard Butler,Jim Sturgess,Abbie Cornish,Alexandra Maria Lara"
319,Mute,2018,126 min,"Mystery, Sci-Fi, Thriller","Alexander Skarsgård,Paul Rudd,Justin Theroux,Levi Eisenblätter"
320,Spies in Disguise,2019,,"Animation, Action, Adventure","Karen Gillan,Ben Mendelsohn,Tom Holland,Will Smith"
321,Dirk Gently's Holistic Detective Agency,"2016,2017",60 min,"Action, Adventure, Comedy","Samuel Barnett,Elijah Wood,Hannah Marks,Jade Eshete"
322,Mr. Mercedes,2017,60 min,"Mystery, Sci-Fi, Thriller","Brendan Gleeson,Harry Treadaway,Holland Taylor,Jharrel Jerome"
323,The Hunger Games: Mockingjay - Part 1,2014,123 min,"Action, Adventure, Sci-Fi","Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson"
324,If I Hadn't Met You,2018,60 min,"Drama, Fantasy, Romance","Pablo Derqui,Andrea Ros,Javier Beltrán,Paula Malia"
325,3rd Rock from the Sun,"1996,2001",60 min,"Comedy, Family, Sci-Fi","John Lithgow,Jane Curtin,Kristen Johnston,French Stewart"
326,The League of Extraordinary Gentlemen,2003,110 min,"Action, Adventure, Fantasy","Sean Connery,Stuart Townsend,Peta Wilson,Jason Flemyng"
327,Big Hero 6,2014,102 min,"Animation, Action, Adventure","Ryan Potter,Scott Adsit,Jamie Chung,T.J. Miller"
328,Sunshine,2007,107 min,"Adventure, Sci-Fi, Thriller","Cillian Murphy,Rose Byrne,Chris Evans,Cliff Curtis"
329,Back to the Future Part II,1989,108 min,"Adventure, Comedy, Sci-Fi","Michael J. Fox,Christopher Lloyd,Lea Thompson,Thomas F. Wilson"
330,Predestination,2014,97 min,"Drama, Mystery, Sci-Fi","Ethan Hawke,Sarah Snook,Noah Taylor,Madeleine West"
331,RoboCop,1987,102 min,"Action, Crime, Sci-Fi","Peter Weller,Nancy Allen,Dan O'Herlihy,Ronny Cox"
332,The Last Man on Earth,"2015,2018",22 min,"Action, Comedy, Drama","Will Forte,January Jones,Cleopatra Coleman,Kristen Schaal"
333,12 Monkeys,"2015,2018",42 min,"Adventure, Drama, Mystery","Aaron Stanford,Amanda Schull,Noah Bean,Barbara Sukowa"
334,Gravity,2013,91 min,"Drama, Sci-Fi, Thriller","Sandra Bullock,George Clooney,Ed Harris,Orto Ignatiussen"
335,The Man Who Killed Hitler and Then The Bigfoot,2018,98 min,"Adventure, Drama, Sci-Fi","Sam Elliott,Aidan Turner,Sean Bridgers,Larry Miller"
336,The Promised Neverland,2019,30 min,"Animation, Fantasy, Horror","Sumire Morohoshi,Maaya Uchida,Mariya Ise,Shinei Ueki"
337,John Carter,2012,132 min,"Action, Adventure, Sci-Fi","Taylor Kitsch,Lynn Collins,Willem Dafoe,Samantha Morton"
338,Men in Black,1997,98 min,"Adventure, Comedy, Mystery","Tommy Lee Jones,Will Smith,Linda Fiorentino,Vincent D'Onofrio"
339,The Stuff,1985,87 min,"Comedy, Horror, Sci-Fi","Michael Moriarty,Andrea Marcovicci,Garrett Morris,Paul Sorvino"
340,The Sand,2015,84 min,"Comedy, Horror, Sci-Fi","Brooke Butler,Cleo Berry,Cynthia Murell,Dean Geyer"
341,Dredd,2012,95 min,"Action, Crime, Sci-Fi","Karl Urban,Olivia Thirlby,Lena Headey,Rachel Wood"
342,The 5th Wave,2016,112 min,"Action, Adventure, Drama","Chloë Grace Moretz,Matthew Zuk,Gabriela Lopez,Bailey Anne Borders"
343,The Bad Batch,2016,118 min,"Drama, Horror, Romance","Suki Waterhouse,Jason Momoa,Jayda Fink,Keanu Reeves"
344,Transformers: Dark of the Moon,2011,154 min,"Action, Adventure, Sci-Fi","Shia LaBeouf,Rosie Huntington-Whiteley,Tyrese Gibson,Josh Duhamel"
345,In Time,2011,109 min,"Action, Crime, Drama","Justin Timberlake,Amanda Seyfried,Cillian Murphy,Olivia Wilde"
346,Limitless,"2015,2016",42 min,"Comedy, Crime, Drama","Jake McDorman,Jennifer Carpenter,Hill Harper,Mary Elizabeth Mastrantonio"
347,The Maze Runner,2014,113 min,"Action, Mystery, Sci-Fi","Dylan O'Brien,Kaya Scodelario,Will Poulter,Thomas Brodie-Sangster"
348,Star Wars: Episode III - Revenge of the Sith,2005,140 min,"Action, Adventure, Fantasy","Hayden Christensen,Natalie Portman,Ewan McGregor,Samuel L. Jackson"
349,2012,2009,158 min,"Action, Adventure, Sci-Fi","John Cusack,Thandie Newton,Chiwetel Ejiofor,Amanda Peet"
350,Gravity Falls,"2012,2016",23 min,"Animation, Adventure, Comedy","Jason Ritter,Alex Hirsch,Kristen Schaal,Linda Cardellini"
351,See,,,"Drama, Sci-Fi","Christian Camargo,Hera Hilmar,Jason Momoa,Shalyn Ferdinand"
352,Iron Sky: The Coming Race,2019,90 min,"Action, Adventure, Comedy","Lara Rossi,Vladimir Burlakov,Kit Dale,Tom Green"
353,X2: X-Men United,2003,134 min,"Action, Adventure, Sci-Fi","Patrick Stewart,Hugh Jackman,Halle Berry,Ian McKellen"
354,Fantastic Four,2005,106 min,"Action, Adventure, Fantasy","Ioan Gruffudd,Michael Chiklis,Chris Evans,Jessica Alba"
355,The Cloverfield Paradox,2018,102 min,"Drama, Horror, Mystery","Gugu Mbatha-Raw,David Oyelowo,Daniel Brühl,John Ortiz"
356,Splice,2009,104 min,"Drama, Horror, Sci-Fi","Adrien Brody,Sarah Polley,Delphine Chanéac,Brandon McGibbon"
357,Battleship,2012,131 min,"Action, Adventure, Sci-Fi","Alexander Skarsgård,Brooklyn Decker,Liam Neeson,Rihanna"
358,Morbius,2020,,"Action, Adventure, Drama","Adria Arjona,Jared Leto,Matt Smith,Jared Harris"
359,Electric Dreams,2017,60 min,Sci-Fi,"Steve Buscemi,Geraldine Chaplin,Bryan Cranston,Terrence Howard"
360,C.H.U.D.,1984,88 min,"Horror, Sci-Fi","John Heard,Daniel Stern,Christopher Curry,Kim Greist"
361,Barbarella,1968,98 min,"Adventure, Comedy, Fantasy","Jane Fonda,John Phillip Law,Anita Pallenberg,Milo O'Shea"
362,The Wandering Earth,2019,125 min,Sci-Fi,"Jing Wu,Chuxiao Qu,Guangjie Li,Man-Tat Ng"
363,Star Wars: Episode VI - Return of the Jedi,1983,131 min,"Action, Adventure, Fantasy","Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams"
364,Twelve Monkeys,1995,129 min,"Mystery, Sci-Fi, Thriller","Bruce Willis,Madeleine Stowe,Brad Pitt,Joseph Melito"
365,WALL·E,2008,98 min,"Animation, Adventure, Family","Ben Burtt,Elissa Knight,Jeff Garlin,Fred Willard"
366,Young Justice,2010,23 min,"Animation, Action, Adventure","Jesse McCartney,Nolan North,Danica McKellar,Khary Payton"
367,Machete Kills,2013,107 min,"Action, Crime, Sci-Fi","Danny Trejo,Alexa PenaVega,Mel Gibson,Jessica Alba"
368,Chaos Walking,2020,,"Adventure, Sci-Fi","Tom Holland,Mads Mikkelsen,Daisy Ridley,Nick Jonas"
369,The Fly,1986,96 min,"Drama, Horror, Sci-Fi","Jeff Goldblum,Geena Davis,John Getz,Joy Boushel"
370,Superlopez,2018,108 min,"Action, Comedy, Sci-Fi","Dani Rovira,Alexandra Jiménez,Julián López,Maribel Verdú"
371,Planet of the Apes,2001,119 min,"Action, Adventure, Sci-Fi","Mark Wahlberg,Helena Bonham Carter,Tim Roth,Michael Clarke Duncan"
372,Maze Runner: The Scorch Trials,2015,131 min,"Action, Sci-Fi, Thriller","Dylan O'Brien,Kaya Scodelario,Thomas Brodie-Sangster,Giancarlo Esposito"
373,War for the Planet of the Apes,2017,140 min,"Action, Adventure, Drama","Andy Serkis,Woody Harrelson,Steve Zahn,Karin Konoval"
374,Extinction,2018,95 min,"Action, Drama, Sci-Fi","Michael Peña,Lizzy Caplan,Amelia Crouch,Erica Tremblay"
375,Batman,"1966,1968",25 min,"Action, Adventure, Comedy","Adam West,Burt Ward,Alan Napier,Neil Hamilton"
376,Origin,2018,45 min,"Horror, Sci-Fi","Natalia Tena,Tom Felton,Sen Mitsuji,Nora Arnezeder"
377,Despicable Me 2,2013,98 min,"Animation, Adventure, Comedy","Steve Carell,Kristen Wiig,Benjamin Bratt,Miranda Cosgrove"
378,Space Jam 2,2021,,"Animation, Action, Adventure","Sonequa Martin-Green,O'Shea Jackson Jr.,LeBron James,Jared Sullinger"
379,Doom: Annihilation,,,"Action, Horror, Sci-Fi","Amy Manson,Louis Mandylor,Hari Dhillon,Nina Bergman"
380,Final Space,2018,30 min,"Animation, Action, Adventure","Fred Armisen,Tom Kenny,Olan Rogers,Tika Sumpter"
