id,name,year,duration,genre,actors
1549,Firebase,2017,27 min,"Short, Horror, Sci-Fi","Steve Boyle,Nic Rhind,Robert Hobbs,Chris William Martin"
1550,Contamination,1980,95 min,"Horror, Sci-Fi","Ian McCulloch,Louise Marleau,Marino Masé,Siegfried Rauch"
1551,Lego DC Comics Super Heroes: The Flash,2018,78 min,"Animation, Action, Sci-Fi","James Arnold Taylor,Kate Micucci,Kevin Michael Richardson,Troy Baker"
1552,The Day the Earth Caught Fire,1961,99 min,"Drama, Sci-Fi, Romance","Edward Judd,Janet Munro,Leo McKern,Michael Goodliffe"
1553,Turks in Space,2006,110 min,"Action, Comedy, Sci-Fi","Cüneyt Arkin,Miraç Bayramoglu,Haldun Boysan,Berda Ceyhan"
1554,Son of Flubber,1963,100 min,"Comedy, Sci-Fi, Family","Fred MacMurray,Nancy Olson,Keenan Wynn,Tommy Kirk"
1555,Femalien,1996,89 min,"Romance, Sci-Fi","Jacqueline Lovell,Matt Shue,Kurt Sinclair,Venesa Talor"
1556,Screamers: The Hunting,2009,95 min,"Action, Horror, Sci-Fi","Gina Holden,Jana Pallaske,Lance Henriksen,Greg Bryk"
1557,After Last Season,2009,93 min,"Animation, Drama, Sci-Fi","Jason Kulas,Peggy McClellan,Scott Winters,Casey McDougal"
1558,Mind Ripper,1995,108 min,"Horror, Sci-Fi","Lance Henriksen,Claire Stansfield,John Diehl,Natasha Gregson Wagner"
1559,Son of Frankenstein,1939,99 min,"Drama, Horror, Sci-Fi","Boris Karloff,Basil Rathbone,Bela Lugosi,Lionel Atwill"
1560,Poison,1991,85 min,"Drama, Horror, Romance","Edith Meeks,Larry Maxwell,Susan Norman,Millie White"
1561,Black Scorpion,1995,92 min,"Action, Crime, Sci-Fi","Ashley Peldon,Rick Rossovich,Michael Wiseman,Bradford Tatum"
1562,Heartbeeps,1981,78 min,"Sci-Fi, Comedy","Andy Kaufman,Bernadette Peters,Randy Quaid,Kenneth McMillan"
1563,Queen of Outer Space,1958,80 min,"Adventure, Fantasy, Sci-Fi","Zsa Zsa Gabor,Eric Fleming,Dave Willock,Laurie Mitchell"
1564,Nightmares,1983,99 min,"Horror, Sci-Fi","Cristina Raines,Joe Lambie,Anthony James,Clare Torao"
1565,House of the Dead 2,2005,95 min,"Action, Comedy, Horror","Emmanuelle Vaugier,Ed Quinn,Sticky Fingaz,Steve Monroe"
1566,Sharkansas Women's Prison Massacre,2015,84 min,"Action, Adventure, Comedy","Dominique Swain,Traci Lords,Christine Nguyen,Cindy Lucas"
1567,Steamboy,2004,126 min,"Animation, Action, Adventure","Anna Paquin,Patrick Stewart,Alfred Molina,Anne Suzuki"
1568,Gor II,1988,89 min,"Action, Fantasy, Sci-Fi","Urbano Barberini,Rebecca Ferratti,Jack Palance,Donna Denton"
1569,Meet the Applegates,1990,90 min,"Comedy, Sci-Fi","Ed Begley Jr.,Stockard Channing,Dabney Coleman,Robert Jayne"
1570,The Giant Spider Invasion,1975,84 min,"Horror, Sci-Fi","Steve Brodie,Barbara Hale,Robert Easton,Leslie Parrish"
1571,The Hunters,2013,85 min,"Adventure, Fantasy, Sci-Fi","Victor Garber,Michelle Forbes,Alexa PenaVega,Robbie Amell"
1572,Helldriver,2010,117 min,"Horror, Sci-Fi","Yumiko Hara,Eihi Shiina,Kazuki Namioka,Yûrei Yanagi"
1573,Black Hollow Cage,2017,105 min,"Drama, Horror, Sci-Fi","Lowena McDonell,Julian Nicholson,Daniel M. Jacobs,Lucy Tillett"
1574,Rock & Rule,1983,77 min,"Animation, Fantasy, Music","Don Francks,Gregory Salata,Susan Roman,Samantha Langevin"
1575,Beta Test,2016,88 min,"Action, Sci-Fi, Thriller","Manu Bennett,Larenz Tate,Linden Ashby,Kevon Stover"
1576,Space Babes from Outer Space,2017,81 min,"Comedy, Sci-Fi","Ellie Church,Brian Papandrea,Allison Maier,Alyss Winkler"
1577,The Nude Bomb,1980,94 min,"Comedy, Crime, Mystery","Don Adams,Andrea Howard,Sylvia Kristel,Rhonda Fleming"
1578,Godzilla vs. Megalon,1973,78 min,"Action, Adventure, Family","Katsuhiko Sasaki,Hiroyuki Kawase,Yutaka Hayashi,Robert Dunham"
1579,Real Men,1987,85 min,"Action, Comedy, Sci-Fi","Jim Belushi,John Ritter,Barbara Barrie,Bill Morey"
1580,Missions,2017,26 min,Sci-Fi,"Giorgia Sinicorni,Hélène Viviès,Clément Aubert,Mathias Mlekuz"
1581,Fortress 2,2000,92 min,"Action, Sci-Fi","Christopher Lambert,Beth Toussaint,Willie Garson,Aidan Ostrogovich"
1582,Croc,2007,100 min,"Action, Adventure, Comedy","Michael Madsen,Peter Tuinstra,Sherry Edwards,Elizabeth Healey"
1583,The Call Up,2016,90 min,"Action, Sci-Fi","Max Deacon,Morfydd Clark,Ali Cook,Tom Benedict Knight"
1584,Guyver: Dark Hero,1994,127 min,"Action, Sci-Fi","David Hayter,Kathy Christopherson,Bruno Patrick,Christopher Michael"
1585,Le Dernier Combat (The Last Battle),1983,92 min,Sci-Fi,"Pierre Jolivet,Jean Bouise,Jean Reno,Fritz Wepper"
1586,Mighty Joe Young,1949,84 min,"Adventure, Drama, Fantasy","Terry Moore,Ben Johnson,Robert Armstrong,Mr. Joseph Young"
1587,Eliminators,1986,96 min,"Action, Adventure, Fantasy","Andrew Prine,Denise Crosby,Patrick Reynolds,Conan Lee"
1588,Undead,2003,97 min,"Action, Comedy, Horror","Felicity Mason,Mungo McKay,Rob Jenkins,Lisa Cunningham"
1589,Taking Earth,2017,100 min,Sci-Fi,"Ronan Quarmby,Brad Richards,Barbara Harrison,Marco Torlage"
1590,So Close,2002,111 min,"Action, Adventure, Comedy","Qi Shu,Wei Zhao,Karen Mok,Seung-heon Song"
1591,Teenagers from Outer Space,1959,86 min,"Horror, Sci-Fi","David Love,Dawn Bender,Bryan Grant,Harvey B. Dunn"
1592,Teenage Caveman,2002,86 min,"Sci-Fi, Thriller, Horror","Andrew Keegan,Tara Subkoff,Richard Hillman,Tiffany Limos"
1593,Frankenstein: The True Story,1973,185 min,"Drama, Horror, Sci-Fi","James Mason,Leonard Whiting,David McCallum,Jane Seymour"
1594,The Man in the White Suit,1951,85 min,"Comedy, Drama, Sci-Fi","Alec Guinness,Joan Greenwood,Cecil Parker,Michael Gough"
1595,Late for Dinner,1991,99 min,"Drama, Sci-Fi","Peter Berg,Brian Wimmer,Marcia Gay Harden,Cassy Friel"
1596,Roswell,1994,91 min,"Drama, Mystery, Sci-Fi","Kyle MacLachlan,Martin Sheen,Dwight Yoakam,Xander Berkeley"
1597,Ra.One,2011,156 min,"Action, Adventure, Sci-Fi","Shah Rukh Khan,Arjun Rampal,Kareena Kapoor,Shahana Goswami"
1598,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",2001,105 min,"Action, Adventure, Drama","Chiharu Niiyama,Ryûdô Uzaki,Masahiro Kobayashi,Shirô Sano"
1599,San Andreas Quake,2015,84 min,"Action, Adventure, Drama","Jhey Castles,Jason Woods,Grace Van Dien,Elaine Partnow"
1600,Legendary,2013,92 min,"Action, Adventure, Sci-Fi","Scott Adkins,Dolph Lundgren,Yi Huang,Nathan Lee"
1601,Batman & Mr. Freeze: SubZero,1998,70 min,"Animation, Action, Crime","Kevin Conroy,Michael Ansara,Loren Lester,Efrem Zimbalist Jr."
1602,Gandahar,1988,78 min,"Animation, Adventure, Fantasy","Glenn Close,Christopher Plummer,Pierre-Marie Escourrou,Catherine Chevallier"
1603,Space Buddies,2009,84 min,"Adventure, Family, Fantasy","F.T. Anderson,Diedrich Bader,Field Cate,Kendall Cross"
1604,Underworld,1985,103 min,"Action, Horror, Sci-Fi","Denholm Elliott,Steven Berkoff,Larry Lamb,Nicola Cowper"
1605,Trancers II,1991,85 min,"Action, Sci-Fi","Tim Thomerson,Helen Hunt,Megan Ward,Biff Manard"
1606,Knights,1993,90 min,"Action, Adventure, Sci-Fi","Kathy Long,Kris Kristofferson,Lance Henriksen,Scott Paulin"
1607,World Without End,1956,80 min,"Adventure, Romance, Sci-Fi","Hugh Marlowe,Nancy Gates,Nelson Leigh,Rod Taylor"
1608,Hell,2011,89 min,"Horror, Sci-Fi, Thriller","Lilo Baur,Marco Calamandrei,Lisa Vicari,Lars Eidinger"
1609,Baby: Secret of the Lost Legend,1985,95 min,"Family, Adventure, Sci-Fi","William Katt,Sean Young,Patrick McGoohan,Julian Fellowes"
1610,Puppet Master II,1990,88 min,"Fantasy, Horror, Sci-Fi","Elizabeth Maclellan,Collin Bernsen,Steve Welles,Greg Webb"
1611,Cold Ground,2017,86 min,"Horror, Mystery, Sci-Fi","Doug Rand,Philip Schurer,Gala Besson,Maura Tillay"
1612,Outpost: Black Sun,2012,101 min,"Action, Horror, Sci-Fi","Catherine Steadman,Richard Coyle,Ali Craig,Nick Nevern"
1613,Love,2011,84 min,"Drama, Music, Sci-Fi","Gunner Wright,Corey Richardson,Bradley Horne,Nancy Stelle"
1614,Leonard Part 6,1987,85 min,"Action, Comedy, Sci-Fi","Bill Cosby,Tom Courtenay,Joe Don Baker,Moses Gunn"
1615,Lego Batman: The Movie - DC Super Heroes Unite,2013,71 min,"Animation, Action, Adventure","Clancy Brown,Troy Baker,Christopher Corey Smith,Charlie Schlatter"
1616,Sonic the Hedgehog: The Movie,1996,60 min,"Animation, Action, Adventure","Martin Burke,Lainie Frasier,Bill Wise,Edwin Neal"
1617,The Killer Shrews,1959,69 min,"Horror, Sci-Fi","James Best,Ingrid Goude,Ken Curtis,Gordon McLendon"
1618,Daybreak,1993,91 min,"Action, Drama, Romance","Moira Kelly,Cuba Gooding Jr.,Martha Plimpton,Omar Epps"
1619,Komodo,1999,90 min,"Horror, Sci-Fi, Thriller","Jill Hennessy,Billy Burke,Kevin Zegers,Paul Gleeson"
1620,Futurama: Into the Wild Green Yonder,2009,89 min,"Animation, Comedy, Sci-Fi","Billy West,Katey Sagal,John DiMaggio,Tress MacNeille"
1621,Destroy All Monsters,1968,88 min,"Action, Horror, Sci-Fi","Akira Kubo,Jun Tazaki,Yukiko Kobayashi,Yoshio Tsuchiya"
1622,Godzilla vs. Mechagodzilla II,1993,105 min,"Action, Adventure, Drama","Masahiro Takashima,Ryoko Sano,Megumi Odaka,Yûsuke Kawazu"
1623,Hellboy Animated: Sword of Storms,2006,77 min,"Animation, Action, Adventure","Ron Perlman,Selma Blair,Doug Jones,Peri Gilpin"
1624,Bionic Showdown: The Six Million Dollar Man and the Bionic Woman,1989,96 min,"Action, Sci-Fi","Lindsay Wagner,Lee Majors,Richard Anderson,Sandra Bullock"
1625,Shakma,1990,100 min,"Horror, Sci-Fi, Thriller","Christopher Atkins,Amanda Wyss,Ari Meyers,Roddy McDowall"
1626,Mamaboy,2016,124 min,"Comedy, Drama, Family","Sean O'Donnell,Alexandria DeBerry,Gary Busey,Stephen Tobolowsky"
1627,Uncanny,2015,91 min,"Drama, Sci-Fi, Thriller","Mark Webber,Lucy Griffiths,David Clayton Rogers,Rainn Wilson"
1628,Food of the Gods II,1989,91 min,"Sci-Fi, Horror","Paul Coufos,Lisa Schrage,Réal Andrews,Stuart Hughes"
1629,Battle of the Damned,2013,88 min,"Action, Adventure, Horror","Dolph Lundgren,Melanie Zanetti,Matt Doran,David Field"
1630,Spiders,2000,94 min,"Horror, Sci-Fi, Thriller","Lana Parrilla,Josh Green,Oliver Macready,Nick Swarts"
1631,"Ghidorah, the Three-Headed Monster",1964,85 min,"Action, Adventure, Fantasy","Yôsuke Natsuki,Yuriko Hoshi,Hiroshi Koizumi,Akiko Wakabayashi"
1632,Robo Vampire,1988,90 min,"Action, Horror, Sci-Fi","Robin Mackay,Nian Watts,Harry Myles,Joe Browne"
1633,One-Eyed Monster,2008,84 min,"Comedy, Horror, Sci-Fi","Amber Benson,Jason Graham,Charles Napier,Jeff Denton"
1634,Batman: Mystery of the Batwoman,2003,75 min,"Animation, Action, Crime","Kevin Conroy,Kimberly Brooks,Kelly Ripa,Elisa Gabrielli"
1635,Planet of Dinosaurs,1977,84 min,"Sci-Fi, Drama","Mary Appleseth,Harvey Shain,Derna Wylde,Max Thayer"
1636,Strange Invaders,1983,92 min,"Horror, Mystery, Sci-Fi","Paul Le Mat,Nancy Allen,Diana Scarwid,Michael Lerner"
1637,Neon Genesis Evangelion: Death & Rebirth,1997,101 min,"Animation, Action, Drama","Megumi Ogata,Megumi Hayashibara,Yûko Miyamura,Kotono Mitsuishi"
1638,Black Mask,1996,99 min,"Action, Adventure, Comedy","Jet Li,Ching Wan Lau,Karen Mok,Françoise Yip"
1639,Judgment Day,1999,95 min,"Action, Thriller, Sci-Fi","Ice-T,Suzy Amis,Mario Van Peebles,Coolio"
1640,MindGamers,2015,97 min,"Action, Sci-Fi, Thriller","Sam Neill,Oliver Stark,Tom Payne,Dominique Tipper"
1641,Futurama: The Beast with a Billion Backs,2008,90 min,"Animation, Comedy, Romance","Billy West,Katey Sagal,John DiMaggio,Tress MacNeille"
1642,Godzilla vs. Destoroyah,1995,103 min,"Action, Horror, Sci-Fi","Takurô Tatsumi,Yôko Ishino,Yasufumi Hayashi,Megumi Odaka"
1643,Can't Take It Back,2017,88 min,"Horror, Sci-Fi, Thriller","Ana Coto,Noah Centineo,Ivanna Sakhno,Lexi Atkins"
1644,Spark: A Space Tail,2016,91 min,"Animation, Action, Adventure","Jace Norman,Jessica Biel,Patrick Stewart,Hilary Swank"
1645,The Gracefield Incident,2017,89 min,"Action, Horror, Mystery","Mathieu Ratthe,Victor Andres Turgeon-Trelles,Kimberly Laferriere,Juliette Gosselin"
1646,Space Raiders,1983,84 min,"Action, Adventure, Sci-Fi","Vince Edwards,David Mendenhall,Patsy Pease,Thom Christopher"
1647,Scooby-Doo and the Alien Invaders,2000,74 min,"Animation, Adventure, Comedy","Scott Innes,Mary Kay Bergman,Frank Welker,B.J. Ward"
1648,Shark Attack 2,2000,98 min,"Action, Adventure, Horror","Thorsten Kaye,Nikita Ager,Dan Metcalfe,Caroline Bruins"
1649,Battletruck,1982,91 min,"Action, Adventure, Sci-Fi","Michael Beck,Annie McEnroe,James Wainwright,Bruno Lawrence"
1650,Stranded,2013,84 min,"Horror, Sci-Fi","Christian Slater,Amy Matysio,Michael Therriault,Brendan Fehr"
1651,It Conquered the World,1956,71 min,"Horror, Sci-Fi, Thriller","Peter Graves,Beverly Garland,Lee Van Cleef,Sally Fraser"
1652,Tale of the Mummy,1998,88 min,"Adventure, Fantasy, Horror","Jason Scott Lee,Louise Lombard,Sean Pertwee,Lysette Anthony"
1653,Avalanche Sharks,2014,82 min,"Action, Adventure, Comedy","Alexander Mendeluk,Kate Nauta,Benjamin Easterday,Eric Scott Woods"
1654,Patient 001,2018,87 min,"Horror, Sci-Fi, Thriller","Rosie Fellner,Michael Hayden,Noah Fleiss,Michel Gill"
1655,Turtles Forever,2009,90 min,"Animation, Action, Adventure","Michael Sinterniklaas,Wayne Grayson,Sam Riegel,Gregory Abbey"
1656,The Giant Behemoth,1959,80 min,"Drama, Fantasy, Horror","Gene Evans,André Morell,John Turner,Leigh Madison"
1657,Silver Hawk,2004,99 min,"Action, Adventure, Sci-Fi","Michelle Yeoh,Kôichi Iwaki,Brandon Chang,Luke Goss"
1658,Dr. Jekyll and Ms. Hyde,1995,90 min,"Comedy, Romance, Sci-Fi","Sean Young,Tim Daly,Lysette Anthony,Stephen Tobolowsky"
1659,Timerider: The Adventure of Lyle Swann,1982,94 min,"Action, Adventure, Sci-Fi","Fred Ward,Belinda Bauer,Peter Coyote,Richard Masur"
1660,It! The Terror from Beyond Space,1958,69 min,"Horror, Sci-Fi","Marshall Thompson,Shirley Patterson,Kim Spalding,Ann Doran"
1661,Missile to the Moon,1958,78 min,"Drama, Sci-Fi","Richard Travis,Cathy Downs,K.T. Stevens,Tommy Cook"
1662,Domain,2017,97 min,"Drama, Sci-Fi, Thriller","Britt Lower,Ryan Merriman,William Gregory Lee,Sonja Sohn"
1663,Starship Troopers: Invasion,2012,89 min,"Animation, Action, Sci-Fi","Luci Christian,David Matranga,Justin Doran,David Wald"
1664,The Ultimate Warrior,1975,94 min,"Action, Sci-Fi","Yul Brynner,Max von Sydow,Joanna Miles,William Smith"
1665,Cyclone,1987,89 min,"Action, Sci-Fi, Drama","Heather Thomas,Jeffrey Combs,Ashley Ferrare,Dar Robinson"
1666,Futurama: Bender's Big Score,2007,88 min,"Animation, Comedy, Romance","Billy West,Katey Sagal,John DiMaggio,Tress MacNeille"
1667,Invasion of the Saucer Men,1957,69 min,"Comedy, Horror, Sci-Fi","Steven Terrell,Gloria Castillo,Frank Gorshin,Raymond Hatton"
1668,House of Demons,2018,90 min,"Drama, Fantasy, Horror","Amber Benson,Kaytlin Borgen,Morgan Peter Brown,Dove Meir"
1669,Some Girls Do,1969,88 min,"Action, Adventure, Comedy","Richard Johnson,Daliah Lavi,Beba Loncar,James Villiers"
1670,Frankenfish,2004,84 min,"Action, Adventure, Comedy","Tory Kittles,K.D. Aubert,China Chow,Matthew Rauch"
1671,Goliath Awaits,1981,200 min,"Adventure, Drama, Romance","Mark Harmon,Christopher Lee,Eddie Albert,John Carradine"
1672,Nemesis 3: Time Lapse,1996,85 min,"Action, Thriller, Sci-Fi","Sue Price,Tim Thomerson,Norbert Weisser,Xavier Declie"
1673,Digimon: The Movie,2000,82 min,"Animation, Action, Adventure","Lara Jill Miller,Joshua Seth,Bob Papenbrook,David Lodge"
1674,Hornet,2018,86 min,"Action, Adventure, Sci-Fi","Shellie Sterling,Madison West,Mark Valeriano,Sallieu Sesay"
1675,Everything Beautiful Is Far Away,2017,91 min,"Fantasy, Sci-Fi","Julia Garner,Joseph Cross,C.S. Lee,Jillian Mayer"
1676,Buzz Lightyear of Star Command: The Adventure Begins,2000,70 min,"Animation, Action, Adventure","Tim Allen,Nicole Sullivan,Larry Miller,Stephen Furst"
1677,"Godzilla, King of the Monsters!",1956,80 min,"Action, Horror, Sci-Fi","Raymond Burr,Takashi Shimura,Momoko Kôchi,Akira Takarada"
1678,The Valley of Gwangi,1969,96 min,"Adventure, Sci-Fi, Thriller","James Franciscus,Gila Golan,Richard Carlson,Laurence Naismith"
1679,Arcade,1993,85 min,Sci-Fi,"Megan Ward,Peter Billingsley,John de Lancie,Sharon Farrell"
1680,Bats,1999,91 min,"Horror, Sci-Fi, Thriller","Lou Diamond Phillips,Dina Meyer,Bob Gunton,Leon"
1681,Alien Outlaw,1985,90 min,"Sci-Fi, Western","Stephen Winegard,Kimberly Mauldin,Stuart Watson,Sunset Carson"
1682,Devil Fish,1984,90 min,"Action, Adventure, Comedy","Michael Sopkiw,Valentine Monnier,Gianni Garko,William Berger"
1683,Retroactive,1997,91 min,"Action, Crime, Drama","Jim Belushi,Kylie Travis,Shannon Whirry,Frank Whaley"
1684,The Brother from Another Planet,1984,108 min,"Comedy, Sci-Fi","Joe Morton,Daryl Edwards,Rosanna Carter,Ray Ramirez"
1685,WEAPONiZED,2016,91 min,"Action, Sci-Fi, Thriller","Tom Sizemore,Johnny Messner,Mickey Rourke,Taylor Cole"
1686,Quatermass 2,1957,85 min,"Sci-Fi, Horror","Brian Donlevy,John Longden,Sidney James,Bryan Forbes"
1687,10.0 Earthquake,2014,88 min,"Action, Adventure, Drama","Henry Ian Cusick,Kristen Dalton,Chasty Ballesteros,Jeffrey Jones"
1688,Schlock,1973,80 min,"Comedy, Horror, Sci-Fi","John Landis,Saul Kahan,Joseph Piantadosi,Richard Gillis"
1689,Bug,1975,99 min,"Sci-Fi, Horror, Mystery","Bradford Dillman,Joanna Miles,Richard Gilliland,Jamie Smith-Jackson"
1690,Independence Daysaster,2013,90 min,"Action, Adventure, Sci-Fi","Ryan Merriman,Andrea Brooks,Emily Holmes,Keenan Tracey"
1691,The Wasp Woman,1959,63 min,"Horror, Sci-Fi","Susan Cabot,Anthony Eisley,Barboura Morris,William Roerick"
1692,Avengers Confidential: Black Widow & Punisher,2014,83 min,"Animation, Action, Adventure","Jennifer Carpenter,Brian Bloom,John Eric Bentley,Grant George"
1693,A Flying Jatt,2016,151 min,"Action, Adventure, Comedy","Tiger Shroff,Jacqueline Fernandez,Nathan Jones,Kay Kay Menon"
1694,Perfect Creature,2006,90 min,"Action, Drama, Fantasy","Dougray Scott,Saffron Burrows,Leo Gregory,Scott Wills"
1695,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,86 min,"Animation, Action, Adventure","Dana Snyder,Dave Willis,Carey Means,Andy Merrill"
1696,Ice Spiders,2007,90 min,"Action, Adventure, Comedy","Patrick Muldoon,Vanessa Williams,Thomas Calabro,David Millbern"
1697,The Cyclops,1957,66 min,"Horror, Sci-Fi","James Craig,Gloria Talbott,Lon Chaney Jr.,Tom Drake"
1698,Shadowzone,1990,88 min,"Horror, Sci-Fi","Louise Fletcher,David Beecroft,James Hong,Frederick Flynn"
1699,Alien Uprising,2012,101 min,"Comedy, Horror, Sci-Fi","Bianca Brigitte VanDamme,Andrew Shim,Sean Brosnan,Simon Phillips"
1700,Wonder Women,1973,82 min,"Action, Horror, Sci-Fi","Nancy Kwan,Ross Hagen,Maria De Aragon,Roberta Collins"
1701,Godzilla vs. King Ghidorah,1991,100 min,"Action, Adventure, Drama","Kosuke Toyohara,Anna Nakagawa,Megumi Odaka,Katsuhiko Sasaki"
1702,Final Flight of the Osiris,2003,9 min,"Action, Animation, Sci-Fi","Kevin Michael Richardson,Pamela Adlon,John DiMaggio,Tom Kenny"
1703,Koi... Mil Gaya,2003,171 min,"Action, Drama, Romance","Rekha,Hrithik Roshan,Preity Zinta,Rakesh Roshan"
1704,Godzilla vs. Mechagodzilla,1974,84 min,"Action, Fantasy, Horror","Masaaki Daimon,Kazuya Aoyama,Reiko Tajima,Akihiko Hirata"
1705,The Satan Bug,1965,114 min,"Crime, Mystery, Sci-Fi","George Maharis,Richard Basehart,Anne Francis,Dana Andrews"
1706,Dragon Ball Z: Fusion Reborn,1995,51 min,"Animation, Action, Sci-Fi","Masako Nozawa,Ryô Horikawa,Takeshi Kusao,Daisuke Gôri"
1707,House of Dracula,1945,67 min,"Fantasy, Horror, Sci-Fi","Onslow Stevens,John Carradine,Lon Chaney Jr.,Martha O'Driscoll"
1708,2081,2009,25 min,"Short, Action, Sci-Fi","James Cosmo,Julie Hagerty,Armie Hammer,Patricia Clarkson"
1709,House of Frankenstein,1944,71 min,"Fantasy, Horror, Sci-Fi","Boris Karloff,Lon Chaney Jr.,J. Carrol Naish,John Carradine"
1710,Mission Stardust,1967,95 min,"Action, Adventure, Sci-Fi","Lang Jeffries,Essy Persson,Luis Dávila,Pinkas Braun"
1711,House of Dark Shadows,1970,97 min,"Drama, Fantasy, Horror","Jonathan Frid,Grayson Hall,Kathryn Leigh Scott,Roger Davis"
1712,Gorgo,1961,78 min,"Action, Drama, Horror","Bill Travers,William Sylvester,Vincent Winter,Christopher Rhodes"
1713,Evidence,2012,78 min,"Horror, Mystery, Sci-Fi","Ryan McCoy,Brett Rosenberg,Ashley Bracken,Toby Bryant"
1714,All-Star Superman,2011,76 min,"Animation, Action, Sci-Fi","James Denton,Christina Hendricks,Anthony LaPaglia,Edward Asner"
1715,Mega Shark vs. Crocosaurus,2010,88 min,"Action, Adventure, Comedy","Gary Stretch,Jaleel White,Sarah Lieving,Robert Picardo"
1716,Kill Order,2017,77 min,"Action, Sci-Fi","Chris Mark,Jessica Clement,Denis Akiyama,Daniel Park"
1717,Thunderbirds Are GO,1966,93 min,"Action, Sci-Fi","Sylvia Anderson,Ray Barrett,Alexander Davion,Peter Dyneley"
1718,The Bermuda Triangle,1978,112 min,"Horror, Sci-Fi, Mystery","John Huston,Andrés García,Hugo Stiglitz,Gloria Guida"
1719,Robot Monster,1953,66 min,Sci-Fi,"George Nader,Gregory Moffett,Claudia Barrett,Selena Royle"
1720,Enthiran,2010,174 min,"Action, Sci-Fi","Rajinikanth,Aishwarya Rai Bachchan,Danny Denzongpa,Santhanam"
1721,American Hero,2015,86 min,"Action, Comedy, Drama","Stephen Dorff,Eddie Griffin,Luis Da Silva Jr.,Christopher Berry"
1722,Flight of the Living Dead,2007,94 min,"Action, Horror, Sci-Fi","David Chisum,Kristen Kerr,Kevin J. O'Connor,Richard Tyson"
1723,Crack in the World,1965,96 min,Sci-Fi,"Dana Andrews,Janette Scott,Kieron Moore,Alexander Knox"
1724,Timebomb,1991,96 min,"Action, Drama, Sci-Fi","Michael Biehn,Patsy Kensit,Tracy Scoggins,Robert Culp"
